"id","title","amount","department","transaction","views","city","province","date"
79612,"I Paid Rs. 6000 to Municipal Services in Pune.",6000,"Municipal Services","Birth Certificate",261,"Pune","Maharashtra",2015-10-18
79600,"I Paid Rs. 19 to Municipal Services in Ludhiana.",19,"Municipal Services","Birth Certificate",236,"Ludhiana","Punjab",2015-10-18
79593,"I paid bribe for Katha Transfer BBMP",15000,"Revenue","Residence Certificate",313,"Bangalore","Karnataka",2015-10-18
79585,"Name of the officer = sandipan guha date of incident = 7th sep 2015…",10000,"Police","Filing FIR",496,"Barrackpur","West Bengal",2015-10-17
79571,"I Paid Rs. 100 to Municipal Services in Adari.",100,"Municipal Services","Birth Certificate",235,"Adari","Uttar Pradesh",2015-10-17
79564,"Paid Bribe for Getting Stipend in M.Tech  during my studies- Andhra University",5000,"Education","Obtaining Scholarship",282,"Visakhapatnam","Andhra Pradesh",2015-10-17
79559,"I Paid Rs. 441 to Commercial Tax, Sales Tax, VAT in Adari.",441,"Commercial Tax, Sales Tax, VAT","C Form",274,"Adari","Uttar Pradesh",2015-10-17
79536,"I Paid Rs. 10000 to Others in Mumbai.",10000,"Others","Others",274,"Mumbai","Maharashtra",2015-10-17
79524,"I Paid Rs. 25000 to Police in Adari.",25000,"Police","Filing FIR",322,"Adari","Uttar Pradesh",2015-10-17
79523,"I Paid Rs. 4300 to Municipal Services in Bhuj.",4300,"Municipal Services","Birth Certificate",256,"Bhuj","Gujarat",2015-10-17
79515,"I Paid Rs. 15 to Income Tax in New Delhi.",15,"Income Tax","New PAN Card",265,"New Delhi","Delhi",2015-10-17
79494,"I Paid Rs. 200 to Income Tax in Mumbai.",200,"Income Tax","New PAN Card",234,"Mumbai","Maharashtra",2015-10-17
79463,"I Paid Rs. 1000 to Municipal Services in Abhayapuri.",1000,"Municipal Services","Birth Certificate",220,"Abhayapuri","Assam",2015-10-17
79452,"Property Tax Collector takes bribe but issues remain pending.",7000,"Municipal Services","Property Tax",212,"Chennai","Tamil Nadu",2015-10-16
79449,"I Paid Rs. 2000000 to Income Tax in Mumbai.",2e+06,"Income Tax","New PAN Card",220,"Mumbai","Maharashtra",2015-10-16
79440,"I Paid Rs. 200 to Police in Kakinada.",200,"Police","Police Clearance Certificate",263,"Kakinada","Andhra Pradesh",2015-10-16
79431,"Corrupt loafers of DEO office madurai",1000,"Education","School or College Related Activities",247,"Madurai","Tamil Nadu",2015-10-16
79396,"I Paid Rs. 1000 to Municipal Services in Adilabad.",1000,"Municipal Services","Birth Certificate",242,"Adilabad","Telangana",2015-10-16
79354,"I Paid Rs. 5 to Municipal Services in Kolkata.",5,"Municipal Services","Birth Certificate",203,"Kolkata","West Bengal",2015-10-16
79262,"Was asked to Pay a Bribe of 500 for Police Verifiaction",500,"Police","Police Verification for Passport",294,"Howrah","West Bengal",2015-10-15
79258,"I paid bribe to get approval of plan to build house",1e+05,"Municipal Services","Registration of Land",272,"Kolkata","West Bengal",2015-10-15
79242,"I Paid Rs. 100 to Municipal Services in Kota.",100,"Municipal Services","Birth Certificate",258,"Kota","Rajasthan",2015-10-15
79232,"New connection request - paid INR 5300 receipt only for ~ INR 4800",500,"Food, Civil Supplies and Consumer Affairs","New Gas Connection",330,"Bangalore","Karnataka",2015-10-15
79193,"I Paid Rs. 5 to Commercial Tax, Sales Tax, VAT in Mumbai.",5,"Commercial Tax, Sales Tax, VAT","C Form",257,"Mumbai","Maharashtra",2015-10-15
79149,"I have Piad bride in RTO Office",2000,"Transport","General RTO related",411,"Bangalore","Karnataka",2015-10-15
79142,"I Paid Rs. 300 to Municipal Services in Abhayapuri.",300,"Municipal Services","Birth Certificate",252,"Abhayapuri","Assam",2015-10-14
79102,"Paid bribe for Police clearance",2500,"Passport","Police Verification for Passport",458,"Pune","Maharashtra",2015-10-14
79086,"I Paid Rs. 20 to Police in Kurnool.",20,"Police","Traffic Violations",297,"Kurnool","Andhra Pradesh",2015-10-14
79081,"I Paid Rs. 20 to Municipal Services in Siliguri.",20,"Municipal Services","Birth Certificate",259,"Siliguri","West Bengal",2015-10-14
79080,"I Paid Rs. 10 to Customs, Excise and Service Tax in Pithoragarh.",10,"Customs, Excise and Service Tax","Customs Check and Clearance",280,"Pithoragarh","Uttarakhand",2015-10-14
79075,"I Paid Rs. 20000 to Stamps and Registration in Tumkur.",20000,"Stamps and Registration","Marriage Certificate",375,"Tumkur","Karnataka",2015-10-14
79062,"I Paid Rs. 10 to Municipal Services in Hubli.",10,"Municipal Services","Birth Certificate",219,"Hubli","Karnataka",2015-10-14
79045,"I Paid Rs. 2000 to Transport in Jalandhar.",2000,"Transport","New Domestic Driving License",309,"Jalandhar","Punjab",2015-10-14
79044,"I Paid Rs. 6000 to Municipal Services in Abohar.",6000,"Municipal Services","Birth Certificate",240,"Abohar","Punjab",2015-10-14
79031,"I Paid Rs. 11 to Municipal Services in Kota.",11,"Municipal Services","Birth Certificate",205,"Kota","Rajasthan",2015-10-14
79030,"I Paid Rs. 200 to Food, Civil Supplies and Consumer Affairs in Banda.",200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",245,"Banda","Uttar Pradesh",2015-10-14
79025,"I Paid Rs. 123 to Others in Bharatpur.",123,"Others","Others",200,"Bharatpur","Rajasthan",2015-10-14
79024,"I Paid Rs. 10 to Food, Civil Supplies and Consumer Affairs in Salem.",10,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",185,"Salem","Tamil Nadu",2015-10-14
79014,"I Paid Rs. 500 to Municipal Services in Nagaon.",500,"Municipal Services","Birth Certificate",151,"Nagaon","Assam",2015-10-14
79013,"I Paid Rs. 200 to Police in Nainital.",200,"Police","Traffic Violations",184,"Nainital","Uttarakhand",2015-10-14
79007,"I Paid Rs. 5000 to Transport in Adilabad.",5000,"Transport","Duplicate Registration Certificate",193,"Adilabad","Telangana",2015-10-14
79004,"I Paid Rs. 10 to Municipal Services in Abhayapuri.",10,"Municipal Services","Birth Certificate",145,"Abhayapuri","Assam",2015-10-14
78998,"I Paid Rs. 250000 to Municipal Services in Baran.",250000,"Municipal Services","Birth Certificate",80,"Baran","Rajasthan",2015-10-14
78989,"I Paid Rs. 30000 to Municipal Services in Bangalore.",30000,"Municipal Services","Birth Certificate",167,"Bangalore","Karnataka",2015-10-14
78985,"I Paid Rs. 3000 to Others in Bijnaur.",3000,"Others","Others",147,"Bijnaur","Uttar Pradesh",2015-10-14
78977,"I Paid Rs. 100 to Others in Bilaspur.",100,"Others","Others",150,"Bilaspur","Chhattisgarh",2015-10-14
78974,"I Paid Rs. 10 to Commercial Tax, Sales Tax, VAT in Ghaziabad.",10,"Commercial Tax, Sales Tax, VAT","C Form",152,"Ghaziabad","Uttar Pradesh",2015-10-14
78970,"I Paid Rs. 70000 to Municipal Services in Bagaha.",70000,"Municipal Services","Birth Certificate",100,"Bagaha","Bihar",2015-10-14
78969,"I Paid Rs. 500 to Municipal Services in Abohar.",500,"Municipal Services","Birth Certificate",160,"Abohar","Punjab",2015-10-14
78967,"I Paid Rs. 10 to Municipal Services in Varanasi.",10,"Municipal Services","Birth Certificate",135,"Varanasi","Uttar Pradesh",2015-10-14
78934,"Police verification for Passport",500,"Public Works Department","Public Works",229,"Bangalore","Karnataka",2015-10-13
78925,"I Paid Rs. 5000 to Police in Bangalore.",5000,"Police","Traffic Violations",259,"Bangalore","Karnataka",2015-10-13
78914,"I Paid Rs. 20 to Municipal Services in Chennai.",20,"Municipal Services","Birth Certificate",229,"Chennai","Tamil Nadu",2015-10-13
78906,"I Paid Rs. 9999 to Customs, Excise and Service Tax in Abhayapuri.",9999,"Customs, Excise and Service Tax","Customs Check and Clearance",249,"Abhayapuri","Assam",2015-10-13
78896,"I Paid Rs. 10 to Municipal Services in Hyderabad.",10,"Municipal Services","Birth Certificate",220,"Hyderabad","Telangana",2015-10-13
78886,"I Paid Rs. 555 to Municipal Services in Achhnera.",555,"Municipal Services","Birth Certificate",239,"Achhnera","Uttar Pradesh",2015-10-13
78884,"I Paid Rs. 20000 to Municipal Services in Abhayapuri.",20000,"Municipal Services","Birth Certificate",206,"Abhayapuri","Assam",2015-10-13
78848,"I Paid Rs. 12 to Municipal Services in Adilabad.",12,"Municipal Services","Birth Certificate",210,"Adilabad","Telangana",2015-10-13
78849,"I Paid Rs. 10 to Commercial Tax, Sales Tax, VAT in New Delhi.",10,"Commercial Tax, Sales Tax, VAT","C Form",238,"New Delhi","Delhi",2015-10-13
78852,"I Paid Rs. 22222 to Stamps and Registration in Bangalore.",22222,"Stamps and Registration","Registration of Property",302,"Bangalore","Karnataka",2015-10-13
78859,"I Paid Rs. 10 to Income Tax in Chandigarh.",10,"Income Tax","New PAN Card",204,"Chandigarh","Chandigarh",2015-10-13
78860,"I Paid Rs. 565 to Stamps and Registration in Alipurduar.",565,"Stamps and Registration","Registration of Property",237,"Alipurduar","West Bengal",2015-10-13
78861,"I Paid Rs. 30 to Municipal Services in Abohar.",30,"Municipal Services","Birth Certificate",167,"Abohar","Punjab",2015-10-13
78870,"I Paid Rs. 10000 to Others in Guntur.",10000,"Others","Others",180,"Guntur","Andhra Pradesh",2015-10-13
78875,"I Paid Rs. 10000 to Municipal Services in Srivilliputhur.",10000,"Municipal Services","Birth Certificate",154,"Srivilliputhur","Tamil Nadu",2015-10-13
78834,"I Paid Rs. 100 to Municipal Services in Chennai.",100,"Municipal Services","Birth Certificate",129,"Chennai","Tamil Nadu",2015-10-13
78836,"I Paid Rs. 1000 to Others in New Delhi.",1000,"Others","Others",201,"New Delhi","Delhi",2015-10-13
78837,"I Paid Rs. 1000 to Others in Lucknow.",1000,"Others","Others",183,"Lucknow","Uttar Pradesh",2015-10-13
78840,"I Paid Rs. 20 to Police in Abhayapuri.",20,"Police","Traffic Violations",181,"Abhayapuri","Assam",2015-10-13
78842,"I Paid Rs. 3000 to Police in Bangalore.",3000,"Police","Filing FIR",241,"Bangalore","Karnataka",2015-10-13
78844,"I Paid Rs. 50 to Others in Raipur.",50,"Others","Others",189,"Raipur","Chhattisgarh",2015-10-13
78846,"I Paid Rs. 100 to Municipal Services in Abhayapuri.",100,"Municipal Services","Birth Certificate",184,"Abhayapuri","Assam",2015-10-13
78878,"I Paid Rs. 100 to Municipal Services in New Delhi.",100,"Municipal Services","Birth Certificate",98,"New Delhi","Delhi",2015-10-13
78827,"I Paid Rs. 1000 to Others in Coimbatore.",1000,"Others","Others",121,"Coimbatore","Tamil Nadu",2015-10-13
78826,"I Paid Rs. 12 to Commercial Tax, Sales Tax, VAT in Hathras.",12,"Commercial Tax, Sales Tax, VAT","C Form",135,"Hathras","Uttar Pradesh",2015-10-13
78825,"I Paid Rs. 800 to Customs, Excise and Service Tax in Bangalore.",800,"Customs, Excise and Service Tax","Customs Check and Clearance",225,"Bangalore","Karnataka",2015-10-13
78824,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Calicut.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",151,"Calicut","Kerala",2015-10-13
78823,"I Paid Rs. 210 to Income Tax in Banka.",210,"Income Tax","New PAN Card",157,"Banka","Bihar",2015-10-13
78821,"I Paid Rs. 400 to Police in New Delhi.",400,"Police","Police Verification for Passport",158,"New Delhi","Delhi",2015-10-13
78822,"I Paid Rs. 100 to Others in Kolhapur.",100,"Others","Others",109,"Kolhapur","Maharashtra",2015-10-13
78819,"I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Bangalore.",1000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",160,"Bangalore","Karnataka",2015-10-13
78817,"I Paid Rs. 500 to Customs, Excise and Service Tax in Bangalore.",500,"Customs, Excise and Service Tax","Customs Check and Clearance",171,"Bangalore","Karnataka",2015-10-13
78815,"I Paid Rs. 400 to Stamps and Registration in New Delhi.",400,"Stamps and Registration","Marriage Certificate",178,"New Delhi","Delhi",2015-10-13
78814,"I Paid Rs. 2000 to Municipal Services in Hyderabad.",2000,"Municipal Services","Birth Certificate",116,"Hyderabad","Telangana",2015-10-13
78813,"I Paid Rs. 200 to Police in New Delhi.",200,"Police","Traffic Violations",160,"New Delhi","Delhi",2015-10-13
78809,"I Paid Rs. 500 to Police in New Delhi.",500,"Police","Police Verification for Passport",147,"New Delhi","Delhi",2015-10-13
78807,"I Paid Rs. 500 to Police in New Delhi.",500,"Police","Police Verification for Passport",100,"New Delhi","Delhi",2015-10-13
78806,"I Paid Rs. 500 to Transport in Bangalore.",500,"Transport","Duplicate Registration Certificate",201,"Bangalore","Karnataka",2015-10-13
78805,"I Paid Rs. 1500 to Customs, Excise and Service Tax in New Delhi.",1500,"Customs, Excise and Service Tax","Customs Check and Clearance",167,"New Delhi","Delhi",2015-10-13
78801,"I Paid Rs. 500 to Police in Bangalore.",500,"Police","Filing FIR",122,"Bangalore","Karnataka",2015-10-13
78799,"I Paid Rs. 1000 to Commercial Tax, Sales Tax, VAT in Aizawl.",1000,"Commercial Tax, Sales Tax, VAT","C Form",141,"Aizawl","Mizoram",2015-10-13
78797,"I Paid Rs. 15000 to Customs, Excise and Service Tax in Bangalore.",15000,"Customs, Excise and Service Tax","Customs Check and Clearance",164,"Bangalore","Karnataka",2015-10-13
78793,"I Paid Rs. 77 to Police in Adoni.",77,"Police","Traffic Violations",102,"Adoni","Andhra Pradesh",2015-10-13
78792,"I Paid Rs. 100000 to Stamps and Registration in Bangalore.",1e+05,"Stamps and Registration","Registration of Property",206,"Bangalore","Karnataka",2015-10-13
78791,"I Paid Rs. 500 to Municipal Services in Bangalore.",500,"Municipal Services","Birth Certificate",89,"Bangalore","Karnataka",2015-10-13
78788,"I Paid Rs. 600 to Transport in Bangalore.",600,"Transport","Duplicate Registration Certificate",174,"Bangalore","Karnataka",2015-10-13
78786,"I Paid Rs. 800 to Transport in Bangalore.",800,"Transport","Duplicate Registration Certificate",168,"Bangalore","Karnataka",2015-10-13
78768,"I Paid Rs. 500 to Municipal Services in Jaipur.",500,"Municipal Services","Birth Certificate",174,"Jaipur","Rajasthan",2015-10-13
78767,"I Paid Rs. 700 to Police in Pune.",700,"Police","Traffic Violations",186,"Pune","Maharashtra",2015-10-12
78766,"I Paid Rs. 500 to Stamps and Registration in Guwahati.",500,"Stamps and Registration","Marriage Certificate",207,"Guwahati","Assam",2015-10-12
78761,"I Paid Rs. 500 to Police in New Delhi.",500,"Police","Police Verification for Passport",166,"New Delhi","Delhi",2015-10-12
78759,"I Paid Rs. 600 to Transport in New Delhi.",600,"Transport","New Domestic Driving License",197,"New Delhi","Delhi",2015-10-12
78758,"I Paid Rs. 1500 to Customs, Excise and Service Tax in New Delhi.",1500,"Customs, Excise and Service Tax","Customs Check and Clearance",179,"New Delhi","Delhi",2015-10-12
78755,"I Paid Rs. 500 to Transport in New Delhi.",500,"Transport","New Domestic Driving License",212,"New Delhi","Delhi",2015-10-12
78754,"I Paid Rs. 1000 to Customs, Excise and Service Tax in New Delhi.",1000,"Customs, Excise and Service Tax","Customs Check and Clearance",163,"New Delhi","Delhi",2015-10-12
78753,"I Paid Rs. 500 to Police in New Delhi.",500,"Police","Police Verification for Passport",192,"New Delhi","Delhi",2015-10-12
78750,"I Paid Rs. 2400 to Food, Civil Supplies and Consumer Affairs in Indore.",2400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",178,"Indore","Madhya Pradesh",2015-10-12
78749,"I Paid Rs. 2610 to Food, Civil Supplies and Consumer Affairs in Indore.",2610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",179,"Indore","Madhya Pradesh",2015-10-12
78748,"I Paid Rs. 3610 to Food, Civil Supplies and Consumer Affairs in Indore.",3610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",162,"Indore","Madhya Pradesh",2015-10-12
78747,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Indore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",132,"Indore","Madhya Pradesh",2015-10-12
78745,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Indore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",151,"Indore","Madhya Pradesh",2015-10-12
78744,"I Paid Rs. 3200 to Food, Civil Supplies and Consumer Affairs in Indore.",3200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",130,"Indore","Madhya Pradesh",2015-10-12
78743,"I Paid Rs. 4000 to Food, Civil Supplies and Consumer Affairs in Indore.",4000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",139,"Indore","Madhya Pradesh",2015-10-12
78742,"I Paid Rs. 15000 to Food, Civil Supplies and Consumer Affairs in Indore.",15000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",149,"Indore","Madhya Pradesh",2015-10-12
78741,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Indore.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",140,"Indore","Madhya Pradesh",2015-10-12
78740,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Indore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",127,"Indore","Madhya Pradesh",2015-10-12
78739,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Indore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",108,"Indore","Madhya Pradesh",2015-10-12
78738,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Indore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",84,"Indore","Madhya Pradesh",2015-10-12
78737,"I Paid Rs. 1400 to Food, Civil Supplies and Consumer Affairs in Indore.",1400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",85,"Indore","Madhya Pradesh",2015-10-12
78736,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Indore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",78,"Indore","Madhya Pradesh",2015-10-12
78735,"I Paid Rs. 2000 to Municipal Services in Agra.",2000,"Municipal Services","Birth Certificate",127,"Agra","Uttar Pradesh",2015-10-12
78733,"I Paid Rs. 900 to Food, Civil Supplies and Consumer Affairs in Indore.",900,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",82,"Indore","Madhya Pradesh",2015-10-12
78732,"I Paid Rs. 1000 to Municipal Services in Agra.",1000,"Municipal Services","Birth Certificate",132,"Agra","Uttar Pradesh",2015-10-12
78731,"I Paid Rs. 500 to Food, Civil Supplies and Consumer Affairs in Indore.",500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",68,"Indore","Madhya Pradesh",2015-10-12
78730,"I Paid Rs. 1800 to Municipal Services in Agra.",1800,"Municipal Services","Birth Certificate",107,"Agra","Uttar Pradesh",2015-10-12
78729,"I Paid Rs. 610 to Food, Civil Supplies and Consumer Affairs in Indore.",610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",62,"Indore","Madhya Pradesh",2015-10-12
78728,"I Paid Rs. 2400 to Municipal Services in Agra.",2400,"Municipal Services","Birth Certificate",91,"Agra","Uttar Pradesh",2015-10-12
78727,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Indore.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",59,"Indore","Madhya Pradesh",2015-10-12
78726,"I Paid Rs. 2610 to Municipal Services in Agra.",2610,"Municipal Services","Birth Certificate",84,"Agra","Uttar Pradesh",2015-10-12
78725,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Indore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",54,"Indore","Madhya Pradesh",2015-10-12
78724,"I Paid Rs. 3610 to Municipal Services in Agra.",3610,"Municipal Services","Birth Certificate",72,"Agra","Uttar Pradesh",2015-10-12
78723,"I Paid Rs. 4000 to Food, Civil Supplies and Consumer Affairs in Indore.",4000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",50,"Indore","Madhya Pradesh",2015-10-12
78722,"I Paid Rs. 800 to Municipal Services in Agra.",800,"Municipal Services","Birth Certificate",69,"Agra","Uttar Pradesh",2015-10-12
78721,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Indore.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",53,"Indore","Madhya Pradesh",2015-10-12
78719,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Indore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",56,"Indore","Madhya Pradesh",2015-10-12
78720,"I Paid Rs. 1200 to Municipal Services in Agra.",1200,"Municipal Services","Birth Certificate",69,"Agra","Uttar Pradesh",2015-10-12
78718,"I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Indore.",1000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",48,"Indore","Madhya Pradesh",2015-10-12
78717,"I Paid Rs. 3200 to Municipal Services in Agra.",3200,"Municipal Services","Birth Certificate",69,"Agra","Uttar Pradesh",2015-10-12
78716,"I Paid Rs. 1800 to Food, Civil Supplies and Consumer Affairs in Indore.",1800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",54,"Indore","Madhya Pradesh",2015-10-12
78715,"I Paid Rs. 4000 to Municipal Services in Agra.",4000,"Municipal Services","Birth Certificate",54,"Agra","Uttar Pradesh",2015-10-12
78714,"I Paid Rs. 2400 to Food, Civil Supplies and Consumer Affairs in Indore.",2400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",49,"Indore","Madhya Pradesh",2015-10-12
78713,"I Paid Rs. 15000 to Municipal Services in Agra.",15000,"Municipal Services","Birth Certificate",46,"Agra","Uttar Pradesh",2015-10-12
78712,"I Paid Rs. 2610 to Food, Civil Supplies and Consumer Affairs in Indore.",2610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",49,"Indore","Madhya Pradesh",2015-10-12
78711,"I Paid Rs. 3000 to Municipal Services in Agra.",3000,"Municipal Services","Birth Certificate",47,"Agra","Uttar Pradesh",2015-10-12
78710,"I Paid Rs. 3610 to Food, Civil Supplies and Consumer Affairs in Indore.",3610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",46,"Indore","Madhya Pradesh",2015-10-12
78709,"I Paid Rs. 2500 to Municipal Services in Agra.",2500,"Municipal Services","Birth Certificate",46,"Agra","Uttar Pradesh",2015-10-12
78708,"I Paid Rs. 800 to Food, Civil Supplies and Consumer Affairs in Indore.",800,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",45,"Indore","Madhya Pradesh",2015-10-12
78706,"I Paid Rs. 1200 to Food, Civil Supplies and Consumer Affairs in Indore.",1200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",49,"Indore","Madhya Pradesh",2015-10-12
78705,"I Paid Rs. 2500 to Municipal Services in Agra.",2500,"Municipal Services","Birth Certificate",54,"Agra","Uttar Pradesh",2015-10-12
78704,"I Paid Rs. 3200 to Food, Civil Supplies and Consumer Affairs in Indore.",3200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",49,"Indore","Madhya Pradesh",2015-10-12
78703,"I Paid Rs. 1400 to Municipal Services in Agra.",1400,"Municipal Services","Birth Certificate",51,"Agra","Uttar Pradesh",2015-10-12
78702,"I Paid Rs. 4000 to Food, Civil Supplies and Consumer Affairs in Indore.",4000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",48,"Indore","Madhya Pradesh",2015-10-12
78700,"I Paid Rs. 1500 to Food, Civil Supplies and Consumer Affairs in Indore.",1500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",46,"Indore","Madhya Pradesh",2015-10-12
78699,"I Paid Rs. 800 to Municipal Services in Agra.",800,"Municipal Services","Birth Certificate",48,"Agra","Uttar Pradesh",2015-10-12
78698,"I Paid Rs. 3000 to Food, Civil Supplies and Consumer Affairs in Indore.",3000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",48,"Indore","Madhya Pradesh",2015-10-12
78697,"I Paid Rs. 900 to Municipal Services in Agra.",900,"Municipal Services","Birth Certificate",46,"Agra","Uttar Pradesh",2015-10-12
78696,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Indore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",48,"Indore","Madhya Pradesh",2015-10-12
78695,"I Paid Rs. 2000 to Food, Civil Supplies and Consumer Affairs in Indore.",2000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",50,"Indore","Madhya Pradesh",2015-10-12
78694,"I Paid Rs. 610 to Municipal Services in Agra.",610,"Municipal Services","Birth Certificate",55,"Agra","Uttar Pradesh",2015-10-12
78693,"I Paid Rs. 3200 to Food, Civil Supplies and Consumer Affairs in Indore.",3200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",47,"Indore","Madhya Pradesh",2015-10-12
78692,"I Paid Rs. 2500 to Food, Civil Supplies and Consumer Affairs in Indore.",2500,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",48,"Indore","Madhya Pradesh",2015-10-12
78691,"I Paid Rs. 1200 to Municipal Services in Agra.",1200,"Municipal Services","Birth Certificate",52,"Agra","Uttar Pradesh",2015-10-12
78690,"I Paid Rs. 1400 to Food, Civil Supplies and Consumer Affairs in Indore.",1400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",50,"Indore","Madhya Pradesh",2015-10-12
78689,"I Paid Rs. 4000 to Municipal Services in Agra.",4000,"Municipal Services","Birth Certificate",53,"Agra","Uttar Pradesh",2015-10-12
78688,"I Paid Rs. 2400 to Food, Civil Supplies and Consumer Affairs in Indore.",2400,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",43,"Indore","Madhya Pradesh",2015-10-12
78687,"I Paid Rs. 3000 to Municipal Services in Agra.",3000,"Municipal Services","Birth Certificate",50,"Agra","Uttar Pradesh",2015-10-12
78686,"I Paid Rs. 1100 to Food, Civil Supplies and Consumer Affairs in Indore.",1100,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",41,"Indore","Madhya Pradesh",2015-10-12
78685,"I Paid Rs. 2000 to Municipal Services in Agra.",2000,"Municipal Services","Birth Certificate",57,"Agra","Uttar Pradesh",2015-10-12
78684,"I Paid Rs. 1000 to Food, Civil Supplies and Consumer Affairs in Indore.",1000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",41,"Indore","Madhya Pradesh",2015-10-12
78683,"I Paid Rs. 4200 to Food, Civil Supplies and Consumer Affairs in Indore.",4200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",42,"Indore","Madhya Pradesh",2015-10-12
78682,"I Paid Rs. 1000 to Municipal Services in Agra.",1000,"Municipal Services","Birth Certificate",54,"Agra","Uttar Pradesh",2015-10-12
78681,"I Paid Rs. 5000 to Food, Civil Supplies and Consumer Affairs in Indore.",5000,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Indore","Madhya Pradesh",2015-10-12
78680,"I Paid Rs. 1800 to Municipal Services in Agra.",1800,"Municipal Services","Birth Certificate",47,"Agra","Uttar Pradesh",2015-10-12
78679,"I Paid Rs. 610 to Food, Civil Supplies and Consumer Affairs in Indore.",610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Indore","Madhya Pradesh",2015-10-12
78678,"I Paid Rs. 2400 to Municipal Services in Agra.",2400,"Municipal Services","Birth Certificate",51,"Agra","Uttar Pradesh",2015-10-12
78677,"I Paid Rs. 1610 to Food, Civil Supplies and Consumer Affairs in Indore.",1610,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",35,"Indore","Madhya Pradesh",2015-10-12
78676,"I Paid Rs. 3200 to Food, Civil Supplies and Consumer Affairs in Indore.",3200,"Food, Civil Supplies and Consumer Affairs","Issue of Ration Card",36,"Indore","Madhya Pradesh",2015-10-12
